businessZones,companyFullName,companyId,companyShortName,companySize,createTime,district,education,financeStage,industryField,positionName,salary
,武汉雷龙网络科技有限公司,372054,雷龙游戏,15-50人,2019-09-19 17:49:26,洪山区,大专,不需要融资,"移动互联网,游戏",C++游戏服务器工程师,7k-12k
,武汉久乐科技有限公司,113778,久乐科技,15-50人,2019-09-19 10:48:09,东湖新技术开发区,本科,A轮,硬件,高级算法工程师（生命传感器算法开发方向）,12k-20k
"['光谷', '关山']",厦门海豹他趣信息技术股份有限公司,42270,他趣,150-500人,2019-09-10 14:31:41,洪山区,本科,上市公司,"移动互联网,电商",数据挖掘工程师,25k-35k
['光谷'],湖南省科域生物医药科技有限公司,305109,科域生物,50-150人,2019-09-03 15:08:39,洪山区,本科,不需要融资,"医疗丨健康,其他",高级生信分析师,8k-15k
['街道口'],湖北省众科地质与环境技术服务中心,585781,众科地质,15-50人,2019-09-18 14:54:48,洪山区,本科,不需要融资,"教育,其他",高级爬虫工程师,5k-9k
['纱帽'],上海傲梦网络科技有限公司,232470,上海傲梦网络科技有限公司,150-500人,2019-09-05 18:12:53,汉南区,本科,B轮,教育,C++编程老师,5k-10k
"['关山', '光谷']",武汉水象电子科技有限公司,404378,水象电子,少于15人,2019-08-28 11:59:33,洪山区,本科,不需要融资,"移动互联网,硬件",语音合成算法工程师,15k-25k
"['珞狮南路', '南湖']",汉谷云智（武汉）科技有限公司,363352,汉谷云智,15-50人,2019-09-16 10:56:39,洪山区,本科,天使轮,"数据服务,其他",数学建模与算法工程师,6k-12k
"['鲁巷', '关山', '光谷']",武汉伴悦科技有限公司,163965,伴悦科技,50-150人,2019-08-27 21:03:34,洪山区,大专,不需要融资,"移动互联网,广告营销",前端开发工程师,5k-7k
,武汉二拍科技传媒有限公司,164503,看电影了没,15-50人,2019-09-17 12:41:46,东湖新技术开发区,硕士,不需要融资,"移动互联网,文娱丨内容",算法工程师自然语言处理,12k-18k
['常青'],武汉璇瑞智佳装饰装修设计工程有限公司,375926,璇瑞智佳装饰设计,500-2000人,2019-09-21 10:53:58,江岸区,本科,未融资,"消费生活,电商",软件测试工程师,5k-8k
"['中北路', '东湖路', '东亭']",北京知行易联科技有限公司,431636,北京知行易联科技有限公司,少于15人,2019-09-17 11:34:53,武昌区,本科,未融资,"企业服务,数据服务",软件开发,6k-12k
,北京无忧创想技术咨询有限公司武汉分公司,334333,51CTO,50-150人,2019-08-29 09:48:23,东湖新技术开发区,本科,B轮,移动互联网,PHP工程师,10k-20k
"['关山', '光谷', '鲁巷']",杭州海康威视数字技术股份有限公司武汉研发中心,76679,海康威视武汉研发中心,2000人以上,2019-09-07 09:06:12,洪山区,本科,上市公司,"信息安全,数据服务",高级web前端,15k-25k
,同方信息系统有限公司,57221,同方信息,150-500人,2019-09-21 22:03:02,东湖新技术开发区,硕士,不需要融资,移动互联网,图像算法工程师,15k-30k
"['建设大道', '竹叶山']",武汉亘星智能技术有限公司,463169,亘星智能,15-50人,2019-09-09 11:47:53,江岸区,本科,未融资,人工智能,算法工程师,20k-40k
['街道口'],武汉古奥基因科技有限公司,247258,武汉古奥基因,50-150人,2019-09-19 14:44:44,洪山区,硕士,未融资,"数据服务,医疗丨健康",算法实习生（自然语言处理方向）,3k-5k
,东莞正扬电子机械有限公司武汉研发中心,484859,KUS武汉研发中心,15-50人,2019-09-16 19:05:45,东湖新技术开发区,硕士,不需要融资,"硬件,人工智能",深度学习算法工程师,15k-30k
,武汉虹信技术服务有限责任公司,112953,武汉虹服,2000人以上,2019-09-03 16:30:14,江夏区,本科,不需要融资,其他,图像识别工程师,8k-15k
"['光谷', '关山']",武汉安问科技发展有限责任公司,387325,武汉安问,15-50人,2019-09-19 10:14:14,洪山区,大专,A轮,"移动互联网,信息安全",安全研究员,10k-18k
,武汉TCL集团工业研究院有限公司,404268,武汉TCL,15-50人,2019-09-11 09:33:09,江夏区,硕士,未融资,移动互联网,算法实习生,3k-4k
,方正璞华软件（武汉）股份有限公司,113768,方正璞华,500-2000人,2019-09-09 10:11:53,洪山区,本科,不需要融资,"企业服务,移动互联网",机器学习工程师,10k-20k
,北京三真车联信息技术有限公司,437306,北京三真车联信息技术有限公司,50-150人,2019-09-20 10:50:12,武汉经济技术开发区,大专,天使轮,"移动互联网,电商",运维工程师,6k-8k
,武汉珈鹰智能科技有限公司,324480,珈鹰科技,15-50人,2019-09-20 09:40:24,东湖新技术开发区,硕士,不需要融资,"数据服务,移动互联网",深度学习-视觉检测工程师,15k-30k
,河南省现代农业大数据产业技术研究院有限公司,297094,河南省农业大数据研究院,15-50人,2019-09-11 15:03:29,东湖新技术开发区,硕士,B轮,"移动互联网,数据服务",SAR图像算法工程师,10k-15k
"['关山', '光谷', '鲁巷']",湖北云天下教育科技有限公司,38388,湖北云天下教育科技有限公司,150-500人,2019-09-21 13:51:37,东湖新技术开发区,本科,A轮,"移动互联网,教育",运维工程师,9k-14k
,武汉珈鹰智能科技有限公司,324480,珈鹰科技,15-50人,2019-09-20 09:40:24,东湖新技术开发区,硕士,不需要融资,"数据服务,移动互联网",图像初级工程师,10k-20k
"['鲁巷', '关山', '光谷']",北京时代复兴投资管理有限公司,55738,时代复兴,15-50人,2019-09-20 09:45:11,洪山区,本科,天使轮,"金融,数据服务",前端开发实习—武汉,6k-9k
,华为技术有限公司,72864,华为技术有限公司,2000人以上,2019-09-17 09:13:57,东湖新技术开发区,本科,不需要融资,通讯电子,数据工程师,15k-25k
,北京京东尚科信息技术有限公司武汉分公司,259057,京东武汉研发中心,2000人以上,2019-09-09 22:14:25,东湖新技术开发区,本科,上市公司,电商,数据测试工程师,7k-14k
,成都知道创宇信息技术有限公司,53142,知道创宇,500-2000人,2019-09-19 10:17:25,江夏区,不限,C轮,信息安全,安全研究员实习生(J10182),2k-4k
"['珞狮南路', '南湖']",汉谷云智（武汉）科技有限公司,363352,汉谷云智,15-50人,2019-09-16 10:56:40,洪山区,本科,天使轮,"数据服务,其他",数据挖掘工程师,10k-20k
,武汉璇瑞智佳装饰装修设计工程有限公司,375926,璇瑞智佳装饰设计,500-2000人,2019-09-19 15:05:42,江岸区,本科,未融资,"消费生活,电商",软件测试工程师,6k-8k
"['关山', '光谷']",方正璞华软件（武汉）股份有限公司,113768,方正璞华,500-2000人,2019-09-09 10:11:53,洪山区,本科,不需要融资,"企业服务,移动互联网",算法工程师机器学习方向,10k-18k
,武汉欧普威科技有限公司,94257,极目,50-150人,2019-09-17 14:23:13,东湖新技术开发区,硕士,B轮,"移动互联网,硬件",深度学习算法工程师,15k-30k
,武汉天喻信息产业股份有限公司,19657,天喻信息,2000人以上,2019-09-05 09:08:10,洪山区,本科,上市公司,"移动互联网,信息安全",测试工程师,8k-12k
,武汉欧普威科技有限公司,94257,极目,50-150人,2019-09-17 14:23:13,东湖新技术开发区,硕士,B轮,"移动互联网,硬件",图像算法工程师,18k-35k
,深圳联友科技有限公司,29870,联友科技,500-2000人,2019-08-26 13:45:56,武汉经济技术开发区,本科,不需要融资,"移动互联网,数据服务",自动驾驶软件工程师,10k-15k
,北京旷视科技有限公司,1561,旷视MEGVII,500-2000人,2019-09-19 16:51:48,东湖新技术开发区,本科,D轮及以上,人工智能,前端开发实习生,4k-5k
,武汉汉王大数据技术有限公司,314265,汉王,15-50人,2019-09-17 15:54:37,洪山区,本科,不需要融资,"移动互联网,数据服务",自然语言处理（NLP）工程师,10k-20k
"['关山', '光谷', '鲁巷']",杭州海康威视数字技术股份有限公司武汉研发中心,76679,海康威视武汉研发中心,2000人以上,2019-09-07 09:06:12,洪山区,本科,上市公司,"信息安全,数据服务",数据分析工程师,10k-15k
"['钟家村', '晴川', '建桥']",武汉爱途国际文化交流有限公司,48941,iTours.China,15-50人,2019-09-17 14:06:14,汉阳区,本科,天使轮,"消费生活,旅游",API工程师 爬虫工程师（有爬虫经验优先）,7k-14k
,武汉白虹软件科技有限公司,53438,白虹软件,150-500人,2019-09-06 16:35:11,洪山区,硕士,上市公司,"移动互联网,信息安全",数据挖掘算法工程师,10k-20k
,武汉TCL集团工业研究院有限公司,404268,武汉TCL,15-50人,2019-09-03 09:18:10,江夏区,大专,未融资,移动互联网,数据标注实习生,2k-4k
,武汉云图互联科技股份有限公司,756255,云图互联,15-50人,2019-09-05 10:02:55,洪山区,本科,不需要融资,移动互联网,测试工程师,6k-10k
,武汉找道科技有限公司,378183,找道科技,15-50人,2019-09-02 11:38:28,洪山区,本科,未融资,"移动互联网,教育",实习算法工程师-图像处理方向（工业）,4k-5k
"['鲁巷', '关山', '光谷']",北京时代复兴科技有限公司,82762676,时代复兴,15-50人,2019-09-20 10:24:59,洪山区,本科,未融资,"金融,硬件",前端开发实习-武汉,6k-9k
,武汉市墨驰信息技术有限公司,161973,武汉市墨驰信息技术有限公司,50-150人,2019-09-16 10:00:02,东湖新技术开发区,大专,天使轮,信息安全,软件测试工程师,5k-8k
['流芳'],武汉大势智慧科技有限公司,84197,武汉大势智慧科技有限公司,50-150人,2019-09-02 15:11:00,江夏区,硕士,天使轮,"移动互联网,数据服务",图像算法工程师,8k-12k
"['徐东', '东亭']",北京思迈特科技有限公司,531797,思迈特科技,15-50人,2019-09-17 09:26:31,武昌区,本科,未融资,"信息安全,数据服务",数据分析师、项目经理,5k-10k
,武汉市墨驰信息技术有限公司,161973,武汉市墨驰信息技术有限公司,50-150人,2019-09-16 10:00:02,东湖新技术开发区,大专,天使轮,信息安全,linux测试工程师,6k-11k
['光谷'],武汉风潮物联科技有限公司,498038,武汉风潮物联科技有限公司,少于15人,2019-09-10 15:08:21,洪山区,不限,未融资,"移动互联网,硬件",算法工程师机器学习方向,5k-10k
"['中北路', '东湖路', '东亭']",北京知行易联科技有限公司,431636,北京知行易联科技有限公司,少于15人,2019-09-17 11:34:54,武昌区,本科,未融资,"企业服务,数据服务",数据分析助理、项目助理,4k-8k
"['关山', '光谷', '鲁巷']",杭州海康威视数字技术股份有限公司武汉研发中心,76679,海康威视武汉研发中心,2000人以上,2019-09-07 09:06:12,洪山区,本科,上市公司,"信息安全,数据服务",云计算架构师,20k-30k
,武汉投知家信息科技有限公司,503890,武汉投知家,15-50人,2019-08-26 18:35:25,东湖新技术开发区,大专,未融资,企业服务,php实习,2k-4k
"['西北湖', '新华', '常青']",中国平安财产保险股份有限公司湖北分公司,277854,中国平安,500-2000人,2019-08-28 09:15:03,江汉区,本科,上市公司,"金融,医疗丨健康",数据分析师,8k-10k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:43:07,洪山区,本科,C轮,文娱丨内容,资深后端开发工程师-效率工程,40k-80k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:43:08,洪山区,本科,C轮,文娱丨内容,后端开发实习生-效率工程,3k-6k
,武汉小果科技有限公司,28807,森果,50-150人,2019-09-21 17:15:31,东湖新技术开发区,本科,天使轮,"移动互联网,企业服务",运维开发 / DevOps 工程师,9k-18k
"['丁字桥', '中南路', '武珞路']",北京广通信达软件股份有限公司杭州分公司,85040,广通软件,150-500人,2019-09-20 15:42:14,武昌区,本科,上市公司,"移动互联网,数据服务",高级java开发工程师,10k-20k
"['丁字桥', '中南路', '武珞路']",北京广通信达软件股份有限公司杭州分公司,85040,广通软件,150-500人,2019-09-20 15:42:14,武昌区,本科,上市公司,"移动互联网,数据服务",中级技术经理-武汉,11k-20k
"['丁字桥', '中南路', '武珞路']",北京广通信达软件股份有限公司杭州分公司,85040,广通软件,150-500人,2019-09-20 15:42:14,武昌区,本科,上市公司,"移动互联网,数据服务",中高级JAVA开发工程师,8k-15k
,行吟信息科技（上海）有限公司,6542,小红书,500-2000人,2019-09-19 15:53:06,东湖新技术开发区,本科,D轮及以上,消费生活,资深前端开发工程师,20k-40k
"['关山', '光谷']",北京金山办公软件股份有限公司,7835,金山办公软件,2000人以上,2019-09-17 09:08:02,洪山区,本科,上市公司,移动互联网,C++开发工程师,15k-30k
,北京金山办公软件股份有限公司,7835,金山办公软件,2000人以上,2019-09-17 10:26:16,东湖新技术开发区,本科,上市公司,移动互联网,运维开发工程师,14k-22k
"['丁字桥', '中南路', '武珞路']",北京广通信达软件股份有限公司杭州分公司,85040,广通软件,150-500人,2019-09-20 15:42:12,武昌区,本科,上市公司,"移动互联网,数据服务",Java开发工程师-公安,8k-15k
"['关山', '光谷']",北京金山办公软件股份有限公司,7835,金山办公软件,2000人以上,2019-09-17 09:08:02,洪山区,本科,上市公司,移动互联网,NLP-算法工程师,20k-40k
['流芳'],北京小米科技有限责任公司,520,小米,2000人以上,2019-09-21 19:35:30,江夏区,本科,D轮及以上,硬件,高级java开发工程师-新零售,13k-26k
,行吟信息科技（上海）有限公司,6542,小红书,500-2000人,2019-09-19 15:54:36,东湖新技术开发区,本科,D轮及以上,消费生活,Java高级工程师,15k-30k
"['关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:08,洪山区,不限,上市公司,文娱丨内容,前端开发工程师（武汉）(J10888),10k-20k
"['关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:07,洪山区,不限,上市公司,文娱丨内容,C++客户端开发工程师（武汉）(J10908),10k-20k
,武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:08,洪山区,不限,上市公司,文娱丨内容,资深IT工程师,15k-25k
,北京金山办公软件股份有限公司,7835,金山办公软件,2000人以上,2019-08-30 09:49:56,东湖新技术开发区,本科,上市公司,移动互联网,C++客户端开发工程师,15k-30k
,武汉极意网络科技有限公司,7682,极验,50-150人,2019-09-20 18:19:28,东湖新技术开发区,本科,B轮,"信息安全,数据服务",运维实施工程师（交付工程师）,10k-20k
,武汉极意网络科技有限公司,7682,极验,50-150人,2019-09-20 18:19:27,东湖新技术开发区,本科,B轮,"信息安全,数据服务",测试开发leader,15k-30k
,武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:07,洪山区,本科,上市公司,文娱丨内容,监控工程师,4k-8k
"['关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:08,洪山区,本科,上市公司,文娱丨内容,算法工程师（数据平台部）（武汉）(J10894),10k-20k
"['关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:08,洪山区,本科,上市公司,文娱丨内容,算法工程师（移动开发部）（武汉）(J10886),10k-20k
,武汉极意网络科技有限公司,7682,极验,50-150人,2019-09-20 18:19:28,东湖新技术开发区,本科,B轮,"信息安全,数据服务",高级测试开发,20k-40k
['流芳'],北京小米科技有限责任公司,520,小米,2000人以上,2019-09-05 16:54:24,江夏区,本科,D轮及以上,硬件,算法工程师-小爱,18k-35k
,武汉未来科技城人才企业发展服务有限公司,346316,未来科技城,50-150人,2019-09-22 11:41:38,东湖新技术开发区,硕士,不需要融资,"移动互联网,企业服务",计算机视觉算法工程师,20k-40k
,武汉极意网络科技有限公司,7682,极验,50-150人,2019-09-20 18:19:28,东湖新技术开发区,硕士,B轮,"信息安全,数据服务",深度学习/机器学习工程师,15k-25k
,武汉未来科技城人才企业发展服务有限公司,346316,未来科技城,50-150人,2019-09-22 11:41:38,东湖新技术开发区,硕士,不需要融资,"移动互联网,企业服务",NLP算法工程师,20k-40k
['流芳'],北京小米科技有限责任公司,520,小米,2000人以上,2019-09-17 16:07:29,江夏区,本科,D轮及以上,硬件,NLP工程师 — 小爱同学,15k-30k
['南湖'],武汉掌中宝网络科技有限公司,224951,武汉掌中宝,150-500人,2019-09-21 09:17:18,洪山区,本科,未融资,"移动互联网,游戏",大数据开发,15k-25k
,武汉极意网络科技有限公司,7682,极验,50-150人,2019-09-20 18:19:27,东湖新技术开发区,本科,B轮,"信息安全,数据服务",集群运维,10k-20k
,武汉智领云科技有限公司,146945,智领云,15-50人,2019-09-18 17:22:54,东湖新技术开发区,硕士,A轮,"数据服务,移动互联网",大数据算法工程师,10k-20k
"['关山', '光谷']",武汉飞猫环球商贸有限公司,383005,武汉飞猫环球商贸有限公司,150-500人,2019-09-18 13:36:28,洪山区,大专,未融资,"电商,其他",服务器运维工程师,6k-10k
,武汉智领云科技有限公司,146945,智领云,15-50人,2019-09-18 17:22:55,东湖新技术开发区,本科,A轮,"数据服务,移动互联网",大数据后台工程师,10k-20k
"['关山', '光谷']",北京金山办公软件股份有限公司,7835,金山办公软件,2000人以上,2019-09-17 09:08:02,洪山区,本科,上市公司,移动互联网,数据挖掘工程师,20k-30k
,北京字节跳动科技有限公司,62,字节跳动,2000人以上,2019-09-22 06:33:30,洪山区,本科,C轮,文娱丨内容,前端开发Leader,30k-40k
"['丁字桥', '中南路', '武珞路']",北京广通信达软件股份有限公司杭州分公司,85040,广通软件,150-500人,2019-09-20 15:42:13,武昌区,本科,上市公司,"移动互联网,数据服务",项目经理-武汉,10k-18k
"['丁字桥', '中南路', '武珞路']",北京广通信达软件股份有限公司杭州分公司,85040,广通软件,150-500人,2019-09-20 15:42:13,武昌区,本科,上市公司,"移动互联网,数据服务",软件测试工程师,7k-12k
,武汉智领云科技有限公司,146945,智领云,15-50人,2019-09-18 17:22:54,东湖新技术开发区,本科,A轮,"数据服务,移动互联网",大数据运维工程师,10k-20k
,深圳市编玩边学教育科技有限公司,110722,编玩边学,150-500人,2019-09-20 18:31:51,东湖新技术开发区,本科,B轮,"教育,游戏",在线编程老师,7k-12k
"['关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-20 10:18:22,洪山区,本科,上市公司,文娱丨内容,高级算法工程师(J10911),20k-40k
"['关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-21 19:38:02,洪山区,本科,上市公司,文娱丨内容,数据运营(J10923),10k-15k
,武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-17 17:20:52,洪山区,本科,上市公司,文娱丨内容,高级安全工程师,15k-25k
['流芳'],北京小米科技有限责任公司,520,小米,2000人以上,2019-09-09 17:34:49,江夏区,硕士,D轮及以上,硬件,NLP算法工程师,20k-40k
,行吟信息科技（上海）有限公司,6542,小红书,500-2000人,2019-09-19 15:52:34,东湖新技术开发区,本科,D轮及以上,消费生活,资深测试,10k-15k
['流芳'],北京小米科技有限责任公司,520,小米,2000人以上,2019-09-09 17:34:49,江夏区,不限,D轮及以上,硬件,数据挖掘工程师,20k-40k
['流芳'],北京小米科技有限责任公司,520,小米,2000人以上,2019-09-09 17:34:48,江夏区,本科,D轮及以上,硬件,搜索算法工程师 — 全局搜索,18k-36k
"['丁字桥', '中南路', '武珞路']",北京广通信达软件股份有限公司杭州分公司,85040,广通软件,150-500人,2019-09-20 15:42:13,武昌区,本科,上市公司,"移动互联网,数据服务",中高级项目经理-武汉,10k-18k
"['关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:07,洪山区,本科,上市公司,文娱丨内容,SDL安全工程师（武汉）(J10891),10k-20k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,DevOps 研发工程师,13k-26k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,企业云盘后端研发工程师,10k-20k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,东湖新技术开发区,本科,D轮及以上,数据服务,OpenPitrix 后端研发工程师,13k-26k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,存储后台研发⼯工程师,14k-28k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,东湖新技术开发区,本科,D轮及以上,数据服务,云应用平台研发工程师,10k-20k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,东湖新技术开发区,本科,D轮及以上,数据服务,数据库开发工程师,10k-18k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,前端工程师（北京/武汉）,10k-20k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,SDN网络开发工程师,15k-30k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,洪山区,本科,D轮及以上,数据服务,WEB前端工程师（IM即时通讯）,10k-20k
['流芳'],武汉小果科技有限公司,28807,森果,50-150人,2019-09-20 09:11:32,江夏区,本科,天使轮,"移动互联网,企业服务",高级web前端开发,7k-14k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,东湖新技术开发区,本科,D轮及以上,数据服务,CDN 内容分发网络研发工程师,13k-26k
,行吟信息科技（上海）有限公司,6542,小红书,500-2000人,2019-09-19 15:54:36,东湖新技术开发区,本科,D轮及以上,消费生活,Java高级工程师,15k-30k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,东湖新技术开发区,本科,D轮及以上,数据服务,统一计费系统工程师,13k-26k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,洪山区,本科,D轮及以上,数据服务,云数据库管控开发(MySQL/MariaDB方向),12k-24k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,东湖新技术开发区,本科,D轮及以上,数据服务,云数据库管控开发/DBA(PostgreSQL),13k-26k
"['关山', '光谷', '鲁巷']",北京思拓合众科技有限公司,12271,CmsTop,50-150人,2019-08-30 13:52:54,洪山区,大专,未融资,移动互联网,高级运维工程师,15k-25k
,武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:07,洪山区,本科,上市公司,文娱丨内容,资深运维工程师,20k-35k
,北京思拓合众科技有限公司,12271,CmsTop,50-150人,2019-08-30 13:52:54,东湖新技术开发区,本科,未融资,移动互联网,网络安全工程师,12k-18k
,北京神州绿盟信息安全科技股份有限公司,30648,绿盟科技,500-2000人,2019-09-16 10:00:24,东湖新技术开发区,本科,上市公司,信息安全,WEB研发工程师,15k-25k
"['鲁巷', '关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:08,洪山区,本科,上市公司,文娱丨内容,数据挖掘工程师,15k-25k
,武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:08,洪山区,本科,上市公司,文娱丨内容,自动化运维工程师,15k-25k
"['关山', '光谷']",武汉斗鱼网络科技有限公司,37236,斗鱼直播,2000人以上,2019-09-09 18:28:08,洪山区,本科,上市公司,文娱丨内容,高级数据分析师(J10934),15k-25k
,武汉极意网络科技有限公司,7682,极验,50-150人,2019-09-20 18:19:27,东湖新技术开发区,本科,B轮,"信息安全,数据服务",数据分析工程师,10k-20k
,武汉极意网络科技有限公司,7682,极验,50-150人,2019-09-20 18:19:28,东湖新技术开发区,本科,B轮,"信息安全,数据服务",数据建模工程师,10k-20k
,武汉极意网络科技有限公司,7682,极验,50-150人,2019-09-20 18:19:28,东湖新技术开发区,本科,B轮,"信息安全,数据服务",数据分析工程师,12k-18k
,武汉小果科技有限公司,28807,森果,50-150人,2019-09-20 09:11:33,东湖新技术开发区,本科,天使轮,"移动互联网,企业服务",测试工程师,7k-12k
"['关山', '鲁巷', '光谷']",北京云族佳科技有限公司,15507,云沃客,150-500人,2019-09-03 16:14:14,洪山区,本科,A轮,移动互联网,golang高级开发工程师,18k-30k
['流芳'],北京金山云网络技术有限公司,956,金山云,500-2000人,2019-09-20 13:35:49,江夏区,本科,D轮及以上,"移动互联网,数据服务",【校招】安全工程师,10k-20k
['光谷'],武汉泰坦智慧科技有限公司,251700,泰坦智慧,15-50人,2019-09-06 22:53:13,东湖新技术开发区,本科,不需要融资,"人工智能,企业服务",AI算法与系统软件工程师,10k-15k
['流芳'],北京金山云网络技术有限公司,956,金山云,500-2000人,2019-09-20 13:35:50,江夏区,本科,D轮及以上,"移动互联网,数据服务",【校招】调度算法工程师,10k-20k
['流芳'],北京金山云网络技术有限公司,956,金山云,500-2000人,2019-09-20 13:35:47,江夏区,本科,D轮及以上,"移动互联网,数据服务",运维实习生,3k-5k
['流芳'],北京金山云网络技术有限公司,956,金山云,500-2000人,2019-09-20 13:35:49,江夏区,本科,D轮及以上,"移动互联网,数据服务",测试实习生,3k-5k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,东湖新技术开发区,本科,D轮及以上,数据服务,对象存储研发工程师 - 数据处理方向,13k-26k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,资深容器研发工程师,12k-22k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,对象存储研发工程师,15k-30k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,DevOps 研发工程师,13k-26k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,存储后台研发⼯工程师,14k-28k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,企业云盘后端研发工程师,10k-20k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,东湖新技术开发区,本科,D轮及以上,数据服务,OpenPitrix 后端研发工程师,13k-26k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,东湖新技术开发区,本科,D轮及以上,数据服务,云应用平台研发工程师,10k-20k
['流芳'],武汉小果科技有限公司,28807,森果,50-150人,2019-09-20 09:11:32,江夏区,本科,天使轮,"移动互联网,企业服务",高级web前端开发,7k-14k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,东湖新技术开发区,本科,D轮及以上,数据服务,数据库开发工程师,10k-18k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:20,洪山区,本科,D轮及以上,数据服务,WEB前端工程师（IM即时通讯）,10k-20k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,洪山区,本科,D轮及以上,数据服务,前端工程师（北京/武汉）,10k-20k
,北京青云科技股份有限公司,31164,青云,150-500人,2019-09-20 09:10:21,东湖新技术开发区,本科,D轮及以上,数据服务,CDN 内容分发网络研发工程师,13k-26k
