businessZones,companyFullName,companyId,companyShortName,companySize,createTime,district,education,financeStage,industryField,positionName,salary
,四川倍施特科技股份有限公司,33798,团子出行（原四川汽车票务网）,50-150人,2019-09-19 13:39:07,高新区,不限,上市公司,移动互联网,中高级运维工程师,12k-18k
,北京瑞友科技股份有限公司,150030,北京瑞友,2000人以上,2019-09-20 08:50:16,高新区,本科,上市公司,电商,测试工程师（ID:CXY）,9k-18k
,成都极米科技股份有限公司,25709,极米科技,500-2000人,2019-09-14 14:38:09,高新区,本科,D轮及以上,"电商,硬件",整机系统测试工程师,8k-12k
,北京亿佰教育科技有限公司,102581,100课堂,150-500人,2019-09-21 10:32:21,高新区,本科,A轮,"移动互联网,教育",STEAM课程研发,6k-12k
,成都原力字节科技有限公司,399304,原力字节,150-500人,2019-09-20 19:29:18,高新区,大专,天使轮,"移动互联网,游戏",TA（技术美术）,13k-20k
,杭州阔知网络科技有限公司,7868,阔知网络,150-500人,2019-09-20 15:37:40,武侯区,不限,A轮,"企业服务,教育",PHP实习生（成都）,2k-3k
,北京神州立通科技有限公司,418235,北京神州立通科技有限公司,2000人以上,2019-09-18 12:06:11,高新区,本科,未融资,"移动互联网,企业服务",测试工程师,6k-9k
,成都睿云物联科技有限公司,165203,睿云物联,15-50人,2019-09-16 14:17:13,高新区,本科,天使轮,"移动互联网,企业服务",AI算法工程师,10k-15k
"['神仙树', '桐梓林', '紫荆']",中通服创立信息科技有限责任公司,43372,创立科技,500-2000人,2019-09-19 14:11:49,武侯区,大专,上市公司,"移动互联网,硬件",配置管理工程师,7k-12k
,马上消费金融股份有限公司,136443,马上金融,2000人以上,2019-09-19 13:44:12,武侯区,本科,不需要融资,"金融,移动互联网",运维工程师,10k-15k
,成都无糖信息技术有限公司,249048,无糖信息,50-150人,2019-09-18 16:35:48,高新区,不限,A轮,"信息安全,数据服务",渗透测试工程师,15k-30k
"['神仙树', '桐梓林', '紫荆']",中通服创立信息科技有限责任公司,43372,创立科技,500-2000人,2019-09-17 13:26:03,高新区,本科,上市公司,"移动互联网,硬件",架构师,18k-25k
,上海维塔士电脑软件有限公司,26126,维塔士,500-2000人,2019-09-20 17:26:47,青羊区,本科,B轮,游戏,技术美术师,5k-8k
,四川迅游网络科技股份有限公司,15453,迅游网络,150-500人,2019-09-18 11:16:26,武侯区,本科,上市公司,移动互联网,自动化测试工程师,15k-25k
,百融云创科技股份有限公司,73043,百融云创,500-2000人,2019-09-20 09:49:13,高新区,本科,C轮,金融,数据分析师,15k-30k
,亿达信息技术（深圳）有限公司,168557,YIDATEC,2000人以上,2019-09-20 17:10:11,高新区,大专,不需要融资,"移动互联网,游戏",自动化测试工程师,6k-10k
,成都极米科技股份有限公司,25709,极米科技,500-2000人,2019-09-14 14:38:08,高新区,硕士,D轮及以上,"电商,硬件",NLP算法工程师,15k-25k
,成都原力字节科技有限公司,399304,原力字节,150-500人,2019-09-20 19:29:19,高新区,本科,天使轮,"移动互联网,游戏",测试工程师,7k-12k
['肖家河'],成都市肆零肆网络科技有限公司,199953,成都肆零肆,50-150人,2019-09-20 17:53:12,武侯区,不限,未融资,"信息安全,数据服务",网络安全研究员(偏IOT方向),12k-20k
,成都极米科技股份有限公司,25709,极米科技,500-2000人,2019-09-14 14:38:08,高新区,硕士,D轮及以上,"电商,硬件",推荐算法工程师,15k-25k
['中和'],成都市文景智旅网络科技有限公司,400550,成都市文景智旅网络科技有限公司,150-500人,2019-09-11 10:48:17,高新区,大专,未融资,"移动互联网,旅游",运维工程师,6k-7k
,成都大农科技有限公司,427326,大农科技,50-150人,2019-09-20 15:47:00,高新区,本科,未融资,移动互联网,高级算法工程师--team&nbsp;leader,11k-20k
,成都思而科软件有限公司,74643,思而科,50-150人,2019-09-20 11:43:49,高新区,本科,未融资,电商,测试工程师,7k-14k
['华阳'],成都大淘客科技有限公司,326992,大淘客,50-150人,2019-09-20 13:37:59,高新区,大专,不需要融资,"移动互联网,电商",高级测试工程师,10k-15k
,成都冰鉴信息科技有限公司,364616,冰鉴科技,150-500人,2019-09-19 18:39:33,高新区,本科,B轮,"移动互联网,金融",数据分析师,8k-12k
,贵州云腾未来科技有限公司,569030,云腾未来,50-150人,2019-09-19 15:09:46,高新区,本科,不需要融资,其他,DBA数据库运维工程师,20k-28k
,贵州云腾未来科技有限公司,569030,云腾未来,50-150人,2019-09-19 15:09:22,高新区,大专,不需要融资,其他,公有云运维工程师,8k-14k
['玉林'],云南南天电子信息产业股份有限公司成都分公司,260435,南天信息,50-150人,2019-09-19 10:57:38,高新区,本科,上市公司,其他,运维工程师,10k-14k
,成都睿码科技有限责任公司,117731,成都睿码科技有限责任公司（KANKAN AI）,150-500人,2019-09-02 13:50:39,武侯区,本科,上市公司,"移动互联网,数据服务",运维工程师,8k-12k
,康卫通信息科技成都有限公司,766951,康卫通,50-150人,2019-09-20 08:27:31,高新区,本科,不需要融资,"数据服务,软件开发",系统架构师,15k-25k
,成都大农科技有限公司,427326,大农科技,50-150人,2019-09-19 09:59:18,高新区,本科,未融资,移动互联网,嵌入式软件工程师（Linux网关方向）-成都,20k-40k
"['创业路', '神仙树', '紫荆']",成都四方伟业软件股份有限公司,47102,四方伟业,500-2000人,2019-09-19 09:18:20,武侯区,本科,不需要融资,移动互联网,大数据运维工程师,13k-23k
,活跃网络（成都）有限公司,29303,活跃网络,500-2000人,2019-09-17 09:41:53,锦江区,不限,上市公司,移动互联网,性能测试,12k-20k
,成都数聚城堡科技有限公司,127788,DataCastle,15-50人,2019-09-11 17:08:21,高新区,本科,天使轮,移动互联网,大数据课程研发,4k-6k
,成都优卡信息科技有限公司,377154,成都优卡信息科技,150-500人,2019-09-20 14:01:32,高新区,本科,不需要融资,金融,风控政策主管,10k-15k
['桂溪'],北京中科物安科技有限公司,272762,中科物安,50-150人,2019-09-19 18:03:59,武侯区,本科,B轮,信息安全,防火墙架构师,28k-38k
"['桂溪', '桐梓林']",北京爱选信息科技有限公司,324017,爱选科技,15-50人,2019-09-19 16:51:17,武侯区,硕士,天使轮,"移动互联网,金融",数据科学家,15k-25k
['中和'],成都九洲电子信息系统股份有限公司,157614,成都九洲,150-500人,2019-09-09 09:50:38,高新区,本科,上市公司,"信息安全,其他",大数据算法工程师,8k-15k
,微慕客（成都）科技有限公司,749413,微慕客（成都）科技有限公司,50-150人,2019-09-20 18:04:44,双流县,本科,不需要融资,数据服务,数据分析/数据科学研究员,12k-20k
,成都市映潮科技股份有限公司,22485,映潮科技,50-150人,2019-09-18 17:12:00,高新区,本科,未融资,数据服务,架构师,15k-30k
,北京瑞友科技股份有限公司,150030,北京瑞友,2000人以上,2019-09-20 15:46:21,高新区,大专,上市公司,电商,测试（ID：ZY）,10k-20k
,成都小启科技有限责任公司,91273,小启科技,50-150人,2019-09-18 09:16:20,高新区,本科,不需要融资,"移动互联网,旅游",数据挖掘工程师,10k-15k
,成都数聚城堡科技有限公司,127788,DataCastle,15-50人,2019-09-11 17:08:21,高新区,本科,天使轮,移动互联网,大数据课程研发与数据分析,4k-6k
['石羊'],成都易我科技开发有限责任公司,2548,易我科技,150-500人,2019-09-20 10:31:13,武侯区,本科,不需要融资,"移动互联网,游戏",数据分析师,8k-15k
,北京平凯星辰科技发展有限公司,113568,PingCAP,150-500人,2019-09-17 11:13:05,高新区,本科,C轮,"数据服务,企业服务",Engineer for Quality,20k-40k
,中电健康云科技有限公司,357265,中电健康云,50-150人,2019-09-08 20:35:35,高新区,不限,不需要融资,"医疗丨健康,信息安全",大数据工程师（高级）,16k-32k
,四川安洵信息技术有限公司,157491,安洵信息,150-500人,2019-09-20 11:25:54,郫县,大专,A轮,信息安全,安全研究,8k-15k
,四川新网银行股份有限公司,166084,新网银行,150-500人,2019-08-28 17:26:18,高新区,本科,不需要融资,金融,业务运维工程师,10k-20k
,北京创锐文化传媒有限公司,53,聚美优品,2000人以上,2019-09-19 11:06:37,高新区,本科,上市公司,电商,PHP高级架构师（底层）,20k-30k
,成都安舟信息技术有限公司,171565,安舟信息,15-50人,2019-09-18 15:50:31,高新区,大专,未融资,信息安全,逆向分析工程师,8k-15k
,成都安舟信息技术有限公司,171565,安舟信息,15-50人,2019-09-18 15:50:31,高新区,本科,未融资,信息安全,测试工程师,6k-10k
,北京陌陌科技有限公司,129,陌陌,500-2000人,2019-09-18 15:38:54,武侯区,本科,上市公司,社交,【2020校招】反垃圾策略分析师/数据分析师,10k-20k
,成都无糖信息技术有限公司,249048,无糖信息,50-150人,2019-08-30 11:15:39,高新区,不限,A轮,"信息安全,数据服务",渗透测试工程师,15k-30k
,广州多益网络股份有限公司,589,多益网络,500-2000人,2019-09-19 10:02:29,高新区,不限,不需要融资,"移动互联网,游戏",技术美术/TA,13k-26k
,成都二十三魔方生物科技有限公司,62218,23魔方,50-150人,2019-09-03 09:48:38,高新区,硕士,B轮,"医疗丨健康,数据服务",生物信息工程师/基因数据分析师 （流程维护/数据质,15k-30k
['跳伞塔'],四川万益能源科技有限公司,168812,万益能源,50-150人,2019-09-19 10:34:10,武侯区,本科,不需要融资,"企业服务,数据服务",运维主管,10k-20k
"['四川大学', '盐市口']",成都尚云依图智能科技有限公司,531184,尚云依图,少于15人,2019-09-11 11:13:34,锦江区,大专,未融资,"数据服务,人工智能",实施运维岗位,4k-8k
,成都宜行宜停科技有限公司,312982,宜行宜停,150-500人,2019-09-10 08:20:22,高新区,大专,不需要融资,移动互联网,数据工程师,9k-15k
,上海华钦信息科技股份有限公司,142626,CLPS,500-2000人,2019-09-20 12:21:43,高新区,不限,未融资,"数据服务,金融",Engineer,10k-18k
,北京领创智信科技有限公司,73573,北京领创智信科技有限公司,500-2000人,2019-09-03 15:30:53,武侯区,本科,B轮,移动互联网,反欺诈经理,10k-20k
,咪咕文化科技有限公司,213786,咪咕,2000人以上,2019-08-30 09:46:09,高新区,本科,不需要融资,"移动互联网,文娱丨内容",测试工程师,15k-20k
,四川锦程消费金融有限责任公司,111480,锦程消费金融公司,150-500人,2019-09-18 14:20:56,高新区,本科,未融资,金融,运维工程师,10k-20k
,四川海无疆信息科技有限公司,539896,海无疆,15-50人,2019-09-16 09:47:11,高新区,大专,天使轮,"信息安全,硬件",中级运维,9k-11k
,四川新网银行股份有限公司,166084,新网银行,150-500人,2019-08-28 17:26:20,高新区,硕士,不需要融资,金融,大数据算法工程师,15k-30k
['金泉'],四川骏逸富顿科技有限公司,39625,富顿,150-500人,2019-09-06 14:35:10,金牛区,本科,B轮,"移动互联网,医疗丨健康",运维工程师,5k-8k
,成都市映潮科技股份有限公司,22485,映潮科技,50-150人,2019-09-18 17:12:00,高新区,本科,未融资,数据服务,数据分析师-挖掘方向,8k-15k
,成都斯沃茨科技有限公司,116684,Swartz,15-50人,2019-09-12 09:58:56,高新区,本科,A轮,"移动互联网,其他",运维工程师,10k-15k
,四川省亚中医疗仪器有限责任公司,188633,亚中医疗,150-500人,2019-09-19 11:31:41,武侯区,本科,未融资,医疗丨健康,实施顾问（SXG0017）,5k-10k
,成都臻识科技发展有限公司,79939,臻识科技,50-150人,2019-09-12 09:39:13,武侯区,硕士,A轮,移动互联网,深度学习算法工程师,15k-25k
,成都木头人科技有限公司,481702,木头人,15-50人,2019-09-10 10:41:34,高新区,大专,不需要融资,"移动互联网,游戏",CDN游戏运维,8k-15k
,北京领创智信科技有限公司,73573,北京领创智信科技有限公司,500-2000人,2019-09-03 15:34:58,武侯区,本科,B轮,移动互联网,贷中策略分析,10k-20k
,杭州创匠信息科技有限公司,149353,创匠科技,150-500人,2019-09-12 10:44:17,高新区,本科,不需要融资,移动互联网,架构师,20k-30k
,四川汉科计算机信息技术有限公司,83902,四川汉科,150-500人,2019-09-06 09:57:14,高新区,硕士,不需要融资,移动互联网,AI算法工程师,13k-20k
,成都宽邦科技有限公司,182860,宽邦（BigQuant）,50-150人,2019-09-05 15:40:02,高新区,本科,不需要融资,"金融,数据服务",数据工程师,12k-18k
,深圳街电科技有限公司,587210,街电科技,500-2000人,2019-09-05 10:45:57,高新区,本科,A轮,"消费生活,汽车丨出行",运维工程师,20k-25k
,深圳凯撒网络科技有限公司,145391,凯撒文化,500-2000人,2019-09-20 09:19:21,高新区,大专,上市公司,"游戏,移动互联网",Erlang程序员,6k-12k
,新拓尼克（成都）有限公司,307059,Syntronic,500-2000人,2019-09-17 10:39:32,高新区,本科,不需要融资,"硬件,企业服务",嵌入式软件开发工程师,10K-12K
,深圳街电科技有限公司,587210,街电科技,500-2000人,2019-09-05 10:45:57,高新区,不限,A轮,"消费生活,汽车丨出行",大数据运维工程师,20k-25k
,深圳街电科技有限公司,587210,街电科技,500-2000人,2019-09-05 10:45:56,高新区,本科,A轮,"消费生活,汽车丨出行",高级测试工程师,13k-15k
,贵州云腾未来科技有限公司,569030,云腾未来,50-150人,2019-09-02 17:38:46,高新区,本科,不需要融资,其他,云计算实施工程师,8k-15k
"['沙河源', '双水碾', '凤凰山']",四川文轩在线电子商务有限公司,54974,文轩在线,150-500人,2019-09-20 09:15:44,金牛区,本科,不需要融资,电商,数据产品经理,10k-20k
,成都科来软件有限公司,63063,科来,150-500人,2019-08-29 17:04:21,高新区,本科,A轮,"企业服务,其他",售后实施工程师,8k-10k
['中和'],四川优越典教育咨询有限公司,508225,四川优越典教育,150-500人,2019-09-10 10:07:08,高新区,本科,未融资,教育,运维总监,20k-30k
,枫国宏利信息科技服务（成都）有限公司,23834,宏利金融全球服务中心,150-500人,2019-09-20 16:04:32,高新区,不限,上市公司,金融,大数据开发工程师,13k-22k
,成都浮游科技有限公司,447340,浮游智旅,15-50人,2019-09-19 11:49:56,高新区,本科,不需要融资,"移动互联网,旅游",后端开发工程师,7k-10k
,成都探玖信息技术服务有限公司,753577,探玖信息,150-500人,2019-09-08 10:34:49,武侯区,本科,未融资,软件开发,测试工程师,10k-18k
,成都赤轮动画设计有限公司,160724,cgturbo studio,15-50人,2019-09-19 16:53:45,高新区,本科,不需要融资,"游戏,其他",UE4开发工程师,8k-16k
,成都融义慧教育科技有限公司,586514,成都融义慧教育科技有限公司,少于15人,2019-08-29 11:00:21,金牛区,本科,未融资,教育,开发维优工程师（4-6K，具体面谈）—1人,4k-6k
,成都陌陌科技有限公司,20965,陌陌科技,500-2000人,2019-09-19 15:58:42,高新区,本科,上市公司,移动互联网,后端开发工程师,15k-25k
,四川锦程消费金融有限责任公司,111480,锦程消费金融公司,150-500人,2019-09-18 14:20:56,高新区,本科,未融资,金融,数据模型岗,10k-20k
,成都智诚创梦信息技术有限公司,70075,智诚创梦,少于15人,2019-09-06 15:42:04,高新区,本科,不需要融资,"移动互联网,消费生活",人工智能算法,15k-25k
,成都东方闻道科技发展有限公司,63836,东方闻道,150-500人,2019-09-05 10:28:42,高新区,本科,不需要融资,"移动互联网,教育",服务管理与支持专员,3k-5k
,上海兰飞鱼广告有限公司成都分公司,171653,睿狮博斐,50-150人,2019-09-04 17:42:01,高新区,本科,不需要融资,"移动互联网,广告营销",PHP DEVELOPER,8k-12k
"['小天竺', '跳伞塔']",普华永道中天会计师事务所（特殊普通合伙）北京分所,44032,PWC,2000人以上,2019-09-03 16:42:55,武侯区,本科,不需要融资,金融,顾问/高级顾问 - 数据分析 - 风险与控制_成都,8k-10k
,成都万创科技有限责任公司,97878,成都万创,50-150人,2019-08-30 12:20:58,武侯区,本科,上市公司,"移动互联网,硬件",软件部经理（架构方向）,10k-20k
"['玉林', '小天竺', '跳伞塔']",北京弘合柏基金融信息服务有限责任公司,1992,有利网,2000人以上,2019-08-23 10:04:05,武侯区,本科,不需要融资,金融,数据建模主管,15k-20k
"['玉林', '小天竺', '跳伞塔']",北京弘合柏基金融信息服务有限责任公司,1992,有利网,2000人以上,2019-08-23 10:04:05,武侯区,不限,不需要融资,金融,数据建模主管 (MJ000444),15k-20k
,成都金琥珀文化艺术有限公司,239153,金琥珀,50-150人,2019-09-03 17:27:08,高新区,硕士,不需要融资,游戏,视觉算法研究员,20k-40k
,成都云卫康医疗科技有限公司,42018,云卫康,50-150人,2019-09-20 14:52:00,高新区,不限,A轮,"移动互联网,医疗丨健康",PPG算法工程师,6k-8k
,成都东方闻道科技发展有限公司,63836,东方闻道,150-500人,2019-09-05 10:28:42,高新区,本科,不需要融资,"移动互联网,教育",运营数据分析,3k-5k
"['蜀汉路', '金沙', '黄忠']",成都维客昕微电子有限公司,47361,维客昕微,15-50人,2019-09-20 11:19:50,金牛区,本科,天使轮,医疗丨健康,算法工程师,6k-8k
,成都微银合创科技有限公司,91136,微银合创,15-50人,2019-09-19 12:28:36,高新区,本科,不需要融资,"企业服务,金融",开发工程师实习生,4k-8k
,杭州华三通信技术有限公司,12299,H3C,2000人以上,2019-09-06 11:43:12,双流县,本科,不需要融资,"硬件,数据服务",存储研发工程师,15k-30k
,成都索尔亿驰科技有限公司,747617,索尔亿驰,少于15人,2019-09-19 13:51:07,高新区,本科,未融资,软件开发,php开发工程师,10k-18k
['犀浦'],成都华律网络服务有限公司,6820,华律网,150-500人,2019-09-04 17:25:18,郫县,大专,不需要融资,电商,.net开发工程师,6k-8k
,成都云卫康医疗科技有限公司,42018,云卫康,50-150人,2019-09-19 11:06:52,高新区,不限,A轮,"移动互联网,医疗丨健康",算法工程师,12k-15k
"['双楠', '簇桥']",四川东走西走国际旅行社有限公司,238942,四川东走西走,50-150人,2019-09-20 14:22:23,武侯区,大专,不需要融资,"消费生活,移动互联网",高级web前端开发工程师,10k-20k
['红星路'],上海禹为通信技术有限公司,178066,上海禹为通信,15-50人,2019-09-17 16:12:01,锦江区,本科,未融资,"数据服务,硬件",C/C++,9k-14k
,因为科技无锡股份有限公司,342991,因为科技,50-150人,2019-09-14 10:47:12,高新区,硕士,未融资,"移动互联网,数据服务",工程师,30k-48k
"['成龙路', '四川师大', '柳江']",成都若翼网络科技有限公司,111849,RUOYI,15-50人,2019-09-20 18:47:53,锦江区,本科,不需要融资,"移动互联网,企业服务",高级java开发工程师,10k-15k
,成都数字探索科技有限公司,539237,数字探索,少于15人,2019-09-19 07:58:55,高新区,不限,不需要融资,企业服务,后端开发工程师,8k-12k
,成都西加云杉科技有限公司,36913,西加云杉,150-500人,2019-09-16 09:04:35,高新区,本科,不需要融资,移动互联网,大数据开发工程师,10k-12k
,成都安世亚太科技有限公司,362253,成都安世亚太,50-150人,2019-09-12 16:35:58,锦江区,本科,未融资,其他,c++开发工程师,12k-20k
"['石羊', '创业路', '火车南站']",成都余香信息科技有限公司,37924,成都余香,50-150人,2019-09-10 09:47:03,武侯区,本科,B轮,移动互联网,游戏开发工程师（2020届毕业生）,8k-12k
['猛追湾'],白小白成都科技有限公司,740129,白小白,50-150人,2019-09-19 17:36:29,成华区,本科,未融资,电商,java高级工程师,15k-18k
,四川蓝普斯科信息技术有限公司,260233,SnapBI,15-50人,2019-09-16 11:32:59,高新区,本科,未融资,"企业服务,信息安全",软件开发工程师,2k-4k
,深圳元核云技术有限公司,148297,元核云,15-50人,2019-09-04 09:01:53,高新区,本科,A轮,"移动互联网,企业服务",存储运维开发工程师,8k-11k
,成都晓多科技有限公司,85491,成都晓多科技有限公司,500-2000人,2019-09-20 16:42:22,高新区,本科,B轮,"企业服务,数据服务",大数据开发实习生,4k-5k
,紫金诚大数据信用管理有限公司,580426,紫金诚,15-50人,2019-09-14 11:29:12,武侯区,本科,不需要融资,"金融,企业服务",技术部经理,20k-35k
,长沙顺瑞网络科技有限公司,505455,顺瑞科技,15-50人,2019-09-10 09:52:05,武侯区,本科,未融资,"移动互联网,游戏",前端开发工程师,10k-15k
,可赢互娱科技（成都）有限公司,457564,可赢互娱,15-50人,2019-09-21 12:19:55,武侯区,本科,天使轮,游戏,COCOS手游开发（实习生）,2k-3k
,成都飞欧比网络科技有限公司,217045,飞欧比科技,少于15人,2019-09-17 09:36:44,高新区,本科,不需要融资,移动互联网,运维工程师,6k-12k
,成都微联云智科技有限责任公司,81820,微联云智,少于15人,2019-09-11 14:25:54,高新区,本科,未融资,"移动互联网,数据服务",开发经理,15k-20k
,成都蓝莓时节科技有限公司,394493,蓝莓时节,15-50人,2019-09-19 18:37:26,武侯区,本科,A轮,"移动互联网,社交",反作弊工程师,12k-15k
['二仙桥'],成都智信电子技术有限公司,140408,成都智信电子技术有限公司,15-50人,2019-09-19 11:18:36,成华区,本科,天使轮,"医疗丨健康,数据服务",算法工程师,7k-10k
,成都三方元科技有限公司,198380,三方元科技,50-150人,2019-09-09 10:24:20,高新区,大专,不需要融资,其他,脚本工程师,7k-10k
,四川阿凡达信息技术有限公司,106917,四川阿凡达信息技术有限公司,15-50人,2019-08-26 10:41:22,武侯区,本科,不需要融资,"移动互联网,企业服务",区块链开发技术总监,40k-60k
,成都懂你科技有限公司,194331,懂你,少于15人,2019-09-22 10:00:27,高新区,不限,不需要融资,"硬件,电商",数据识别实习生,2k-4k
,成都懂你科技有限公司,194331,懂你,少于15人,2019-09-22 10:00:27,高新区,不限,不需要融资,"硬件,电商",数据采集实习生,2k-4k
['华阳'],成都厚立信息技术有限公司,174026,厚立信息,50-150人,2019-09-20 18:22:09,高新区,本科,天使轮,"医疗丨健康,数据服务",数据分析师,13k-16k
"['四川大学', '跳伞塔', '磨子桥']",北京茹来智能科技有限公司,462185,茹来智能,15-50人,2019-09-16 10:40:26,武侯区,本科,A轮,人工智能,运维工程师,13k-18k
,成都小象科技有限公司,219126,小象科技,15-50人,2019-09-19 13:09:05,高新区,本科,未融资,"移动互联网,电商",AI算法工程师,7k-14k
"['石羊', '火车南站']",成都鹏业软件股份有限公司,88059,鹏业软件,150-500人,2019-09-19 09:37:20,高新区,大专,未融资,"移动互联网,旅游",web前端开发工程师,6k-10k
,成都费恩格尔微电子技术有限公司,579830,Fingertec,50-150人,2019-08-27 09:15:22,高新区,硕士,未融资,硬件 通讯电子,算法工程师,15k-25k
,北京永洪商智科技有限公司,28014,永洪科技,150-500人,2019-09-20 16:05:13,高新区,本科,C轮,企业服务,项目管培生,3k-5k
,成都思鸿维科技有限责任公司,422925,思鸿维科技,50-150人,2019-09-17 15:44:26,高新区,本科,未融资,硬件,初级Labview工程师,4k-8k
,成都颐生科技有限公司,300934,羊爸爸,50-150人,2019-09-09 14:29:20,高新区,本科,天使轮,"教育,医疗丨健康",移动应用开发,10k-15k
"['草堂', '光华']",四川新东网信息技术有限公司,35877,四川新东网,500-2000人,2019-09-17 16:56:30,青羊区,大专,上市公司,移动互联网,运维工程师,6k-9k
,北京畅捷通支付技术有限公司四川分公司,211250,畅捷通,50-150人,2019-09-19 10:02:36,高新区,大专,上市公司,"移动互联网,金融",前端开发工程师,11k-16k
['高升桥'],新华三云计算技术有限公司,380076,新华三云计算,500-2000人,2019-09-11 22:07:55,武侯区,本科,不需要融资,"移动互联网,数据服务",云计算测试开发工程师,12k-24k
"['玉林', '四川大学', '浆洗街']",成都华西公用医疗信息服务有限公司,458608,成都华西公用医疗信息服务有限公司,150-500人,2019-09-03 12:05:48,武侯区,本科,不需要融资,"移动互联网,医疗丨健康",系统工程师,6k-12k
,成都魔方元科技有限公司,589707,成都魔方元科技,50-150人,2019-09-04 10:44:01,锦江区,本科,C轮,企业服务,java开发工程师,15k-20k
"['红牌楼', '高升桥']",成都冰蓝科技有限公司,466723,冰蓝科技,50-150人,2019-09-18 15:35:30,武侯区,大专,不需要融资,其他,高级测试开发工程师,10k-15k
,成都懂你科技有限公司,194331,懂你,少于15人,2019-09-22 10:00:27,高新区,不限,不需要融资,"硬件,电商",数据挖掘实习生,2k-4k
,中非电子商务有限公司,321358,中非网,150-500人,2019-09-06 18:02:40,武侯区,大专,A轮,"电商,企业服务",web前端开发工程师,10k-15k
,成都小象科技有限公司,219126,小象科技,15-50人,2019-09-19 13:09:10,高新区,本科,未融资,"移动互联网,电商",机器视觉算法工程师,7k-14k
,成都微联云智科技有限责任公司,81820,微联云智,少于15人,2019-09-11 14:25:54,高新区,本科,未融资,"移动互联网,数据服务",人工智能算法工程师,15k-20k
,成都恒视通科技有限公司,327290,成都恒视通,15-50人,2019-09-20 18:12:42,高新区,大专,不需要融资,"移动互联网,信息安全",c++,10k-15k
['望江路'],成都基准方中建筑设计有限公司,381213,基准方中,2000人以上,2019-08-28 10:51:41,锦江区,本科,不需要融资,其他,.net开发工程师,10k-20k
['保和'],上海锐成信息科技有限公司,28106,锐成科技,15-50人,2019-09-09 21:10:36,成华区,本科,天使轮,"移动互联网,文娱丨内容",系统运维工程师,6k-12k
,四川小众聚合网络科技有限公司,251444,小众聚合,15-50人,2019-09-16 14:21:58,高新区,不限,未融资,"移动互联网,消费生活",平台架构师,18k-20k
,成都链安科技有限公司,364845,链安科技,15-50人,2019-09-20 09:40:14,武侯区,不限,A轮,"移动互联网,信息安全",实习安全工程师,2k-3k
['双楠'],平安财富理财管理有限公司成都分公司,662421,平安财富理财,500-2000人,2019-09-20 08:42:18,武侯区,大专,未融资,金融,数据专员,3k-6k
,成都陌云科技有限公司,21662,陌云科技,150-500人,2019-09-20 11:21:43,高新区,本科,C轮,移动互联网,嵌入式软件工程师,8k-15k
"['牛王庙', '三圣']",成都翼动无疆科技有限公司,355516,翼动无疆,50-150人,2019-09-19 11:22:34,锦江区,硕士,未融资,移动互联网,图像识别工程师,10k-20k
['桂溪'],成都久信信息技术股份有限公司,204906,成都久信,50-150人,2019-09-16 13:44:05,武侯区,本科,未融资,"移动互联网,信息安全",渗透测试工程师,6k-12k
,成都通甲优博科技有限责任公司,84985,通甲优博,50-150人,2019-09-03 09:50:21,双流县,本科,A轮,"移动互联网,数据服务",深度学习算法工程师,10k-20k
,微入（上海）商贸有限公司,485995,微投VTOU,15-50人,2019-09-19 16:51:04,高新区,硕士,不需要融资,"金融,人工智能",量化策略实习生,2k-3k
,成都云卫康医疗科技有限公司,42018,云卫康,50-150人,2019-09-19 11:06:52,高新区,本科,A轮,"移动互联网,医疗丨健康",PPG算法实习生,6k-8k
,枫国宏利信息科技服务（成都）有限公司,23834,宏利金融全球服务中心,150-500人,2019-09-20 16:04:32,高新区,不限,上市公司,金融,大数据运维,10k-20k
['中和'],澳新银行营运服务（成都）有限公司,209168,澳新银行,500-2000人,2019-09-19 14:13:05,高新区,本科,上市公司,"金融,其他",软件开发实习生（6个月实习）,2k-3k
,成都优译信息技术有限公司,86244,成都优译信息技术,50-150人,2019-09-18 13:35:56,高新区,大专,A轮,"移动互联网,数据服务",java开发工程师,6k-8k
,四川掌上时代科技有限公司,127770,41邦电商,15-50人,2019-09-18 15:53:07,高新区,本科,未融资,"消费生活,企业服务",Scrum Master,15k-24k
['中和'],成都心流网络科技有限公司,491651,心流科技,15-50人,2019-09-05 14:15:47,高新区,不限,天使轮,游戏,Golang开发工程师,12k-20k
,成都掌沃无限科技有限公司,85404,掌沃无限,50-150人,2019-09-17 14:24:24,高新区,本科,不需要融资,游戏,服务器实习生,3k-6k
,哈曼（中国）投资有限公司成都分公司,358832,哈曼,2000人以上,2019-08-29 11:21:20,龙泉驿区,本科,上市公司,移动互联网,高级C++工程师_导航,10k-18k
"['桂溪', '桐梓林']",国信优易数据有限公司,61844,国信优易,500-2000人,2019-09-19 11:21:09,武侯区,本科,B轮,数据服务,中级前端工程师,7k-12k
"['牛王庙', '牛市口']",成都维立方科技有限公司,92589,维立方,15-50人,2019-09-09 20:39:42,锦江区,不限,未融资,"移动互联网,电商",web前端开发工程师,3k-6k
,成都五舟汉云科技有限公司,152458,五舟汉云,15-50人,2019-09-16 10:50:14,郫县,大专,未融资,"移动互联网,数据服务",Java开发工程师,6k-8k
['犀浦'],上海易宝软件有限公司南京分公司,24066,上海易宝,150-500人,2019-09-21 19:16:56,郫县,本科,未融资,移动互联网,运维工程师,10k-18k
,成都睿沿科技有限公司,353807,睿沿科技,50-150人,2019-09-20 09:27:48,高新区,硕士,不需要融资,企业服务,算法实习生,5k-10k
